Date	name	value
2004-08-11	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-12	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-16	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-17	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-18	중국 냉연 내수가 (전국평균) (RMB/톤)	5607
2004-08-19	중국 냉연 내수가 (전국평균) (RMB/톤)	5649
2004-08-20	중국 냉연 내수가 (전국평균) (RMB/톤)	5649
2004-08-23	중국 냉연 내수가 (전국평균) (RMB/톤)	5649
2004-08-24	중국 냉연 내수가 (전국평균) (RMB/톤)	5668
2004-08-25	중국 냉연 내수가 (전국평균) (RMB/톤)	5677
2004-08-26	중국 냉연 내수가 (전국평균) (RMB/톤)	5677
2004-08-27	중국 냉연 내수가 (전국평균) (RMB/톤)	5687
2004-08-30	중국 냉연 내수가 (전국평균) (RMB/톤)	5702
2004-09-01	중국 냉연 내수가 (전국평균) (RMB/톤)	5741
2004-09-02	중국 냉연 내수가 (전국평균) (RMB/톤)	5755
2004-09-03	중국 냉연 내수가 (전국평균) (RMB/톤)	5762
2004-09-06	중국 냉연 내수가 (전국평균) (RMB/톤)	5770
2004-09-07	중국 냉연 내수가 (전국평균) (RMB/톤)	5780
2004-09-08	중국 냉연 내수가 (전국평균) (RMB/톤)	5790
2004-09-09	중국 냉연 내수가 (전국평균) (RMB/톤)	5799
2004-09-10	중국 냉연 내수가 (전국평균) (RMB/톤)	5801
2004-09-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5819
2004-09-14	중국 냉연 내수가 (전국평균) (RMB/톤)	5828
2004-09-15	중국 냉연 내수가 (전국평균) (RMB/톤)	5828
2004-09-16	중국 냉연 내수가 (전국평균) (RMB/톤)	5829
2004-09-17	중국 냉연 내수가 (전국평균) (RMB/톤)	5854
2004-09-20	중국 냉연 내수가 (전국평균) (RMB/톤)	5866
2004-09-21	중국 냉연 내수가 (전국평균) (RMB/톤)	5867
2004-09-22	중국 냉연 내수가 (전국평균) (RMB/톤)	5867
2004-09-23	중국 냉연 내수가 (전국평균) (RMB/톤)	5863
2004-09-24	중국 냉연 내수가 (전국평균) (RMB/톤)	5864
2004-09-27	중국 냉연 내수가 (전국평균) (RMB/톤)	5871
2004-09-28	중국 냉연 내수가 (전국평균) (RMB/톤)	5874
2004-09-29	중국 냉연 내수가 (전국평균) (RMB/톤)	5873
2004-09-30	중국 냉연 내수가 (전국평균) (RMB/톤)	5873
2004-10-08	중국 냉연 내수가 (전국평균) (RMB/톤)	5880
2004-10-11	중국 냉연 내수가 (전국평균) (RMB/톤)	5890
2004-10-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5914
2004-10-14	중국 냉연 내수가 (전국평균) (RMB/톤)	5923
2004-10-15	중국 냉연 내수가 (전국평균) (RMB/톤)	5934
2004-10-18	중국 냉연 내수가 (전국평균) (RMB/톤)	5937
2004-10-20	중국 냉연 내수가 (전국평균) (RMB/톤)	5976
2004-10-21	중국 냉연 내수가 (전국평균) (RMB/톤)	6015
2004-10-22	중국 냉연 내수가 (전국평균) (RMB/톤)	6036
2004-10-25	중국 냉연 내수가 (전국평균) (RMB/톤)	6037
2004-10-26	중국 냉연 내수가 (전국평균) (RMB/톤)	6038
2004-10-27	중국 냉연 내수가 (전국평균) (RMB/톤)	6059
2004-10-28	중국 냉연 내수가 (전국평균) (RMB/톤)	6066
2004-10-29	중국 냉연 내수가 (전국평균) (RMB/톤)	6082
2004-11-02	중국 냉연 내수가 (전국평균) (RMB/톤)	6083
2004-11-03	중국 냉연 내수가 (전국평균) (RMB/톤)	6090
2004-11-04	중국 냉연 내수가 (전국평균) (RMB/톤)	6100
2004-11-05	중국 냉연 내수가 (전국평균) (RMB/톤)	6108
2004-11-08	중국 냉연 내수가 (전국평균) (RMB/톤)	6120
2004-11-10	중국 냉연 내수가 (전국평균) (RMB/톤)	6149
2004-11-11	중국 냉연 내수가 (전국평균) (RMB/톤)	6152
2004-11-12	중국 냉연 내수가 (전국평균) (RMB/톤)	6153
2004-11-15	중국 냉연 내수가 (전국평균) (RMB/톤)	6159
2004-11-16	중국 냉연 내수가 (전국평균) (RMB/톤)	6167
2004-11-17	중국 냉연 내수가 (전국평균) (RMB/톤)	6179
2004-11-18	중국 냉연 내수가 (전국평균) (RMB/톤)	6179
2004-11-22	중국 냉연 내수가 (전국평균) (RMB/톤)	6183
2004-11-23	중국 냉연 내수가 (전국평균) (RMB/톤)	6184
2004-11-24	중국 냉연 내수가 (전국평균) (RMB/톤)	6210
2004-11-29	중국 냉연 내수가 (전국평균) (RMB/톤)	6218
2004-11-30	중국 냉연 내수가 (전국평균) (RMB/톤)	6236
2004-12-01	중국 냉연 내수가 (전국평균) (RMB/톤)	6249
2004-12-02	중국 냉연 내수가 (전국평균) (RMB/톤)	6264
2004-12-03	중국 냉연 내수가 (전국평균) (RMB/톤)	6277
2004-12-06	중국 냉연 내수가 (전국평균) (RMB/톤)	6292
2004-12-07	중국 냉연 내수가 (전국평균) (RMB/톤)	6301
2004-12-08	중국 냉연 내수가 (전국평균) (RMB/톤)	6313
2004-12-09	중국 냉연 내수가 (전국평균) (RMB/톤)	6327
2004-12-10	중국 냉연 내수가 (전국평균) (RMB/톤)	6330
2004-12-13	중국 냉연 내수가 (전국평균) (RMB/톤)	6341
2004-12-14	중국 냉연 내수가 (전국평균) (RMB/톤)	6353
2004-12-15	중국 냉연 내수가 (전국평균) (RMB/톤)	6364
2004-12-16	중국 냉연 내수가 (전국평균) (RMB/톤)	6379
2004-12-17	중국 냉연 내수가 (전국평균) (RMB/톤)	6406
2004-12-20	중국 냉연 내수가 (전국평균) (RMB/톤)	6425
2004-12-21	중국 냉연 내수가 (전국평균) (RMB/톤)	6483
2004-12-22	중국 냉연 내수가 (전국평균) (RMB/톤)	6499
2004-12-23	중국 냉연 내수가 (전국평균) (RMB/톤)	6513
2004-12-24	중국 냉연 내수가 (전국평균) (RMB/톤)	6530
2004-12-28	중국 냉연 내수가 (전국평균) (RMB/톤)	6584
2004-12-30	중국 냉연 내수가 (전국평균) (RMB/톤)	6617
2005-01-04	중국 냉연 내수가 (전국평균) (RMB/톤)	6652
2005-01-05	중국 냉연 내수가 (전국평균) (RMB/톤)	6671
2005-01-06	중국 냉연 내수가 (전국평균) (RMB/톤)	6704
2005-01-07	중국 냉연 내수가 (전국평균) (RMB/톤)	6719
2005-01-10	중국 냉연 내수가 (전국평균) (RMB/톤)	6728
2005-01-11	중국 냉연 내수가 (전국평균) (RMB/톤)	6776
2005-01-12	중국 냉연 내수가 (전국평균) (RMB/톤)	6780
2005-01-13	중국 냉연 내수가 (전국평균) (RMB/톤)	6831
2005-01-17	중국 냉연 내수가 (전국평균) (RMB/톤)	6873
2005-01-18	중국 냉연 내수가 (전국평균) (RMB/톤)	6914
2005-01-19	중국 냉연 내수가 (전국평균) (RMB/톤)	6934
2005-01-20	중국 냉연 내수가 (전국평균) (RMB/톤)	6950
2005-01-21	중국 냉연 내수가 (전국평균) (RMB/톤)	6961
2005-01-25	중국 냉연 내수가 (전국평균) (RMB/톤)	6983
2005-01-26	중국 냉연 내수가 (전국평균) (RMB/톤)	6987
2005-01-27	중국 냉연 내수가 (전국평균) (RMB/톤)	6996
2005-01-28	중국 냉연 내수가 (전국평균) (RMB/톤)	7005
2005-01-31	중국 냉연 내수가 (전국평균) (RMB/톤)	7012
2005-02-01	중국 냉연 내수가 (전국평균) (RMB/톤)	7014
2005-02-02	중국 냉연 내수가 (전국평균) (RMB/톤)	7016
2005-02-03	중국 냉연 내수가 (전국평균) (RMB/톤)	7016
2005-02-17	중국 냉연 내수가 (전국평균) (RMB/톤)	7016
2005-02-18	중국 냉연 내수가 (전국평균) (RMB/톤)	7045
2005-02-21	중국 냉연 내수가 (전국평균) (RMB/톤)	7081
2005-02-24	중국 냉연 내수가 (전국평균) (RMB/톤)	7160
2005-02-25	중국 냉연 내수가 (전국평균) (RMB/톤)	7160
2005-02-28	중국 냉연 내수가 (전국평균) (RMB/톤)	7228
2005-03-01	중국 냉연 내수가 (전국평균) (RMB/톤)	7233
2005-03-03	중국 냉연 내수가 (전국평균) (RMB/톤)	7248
2005-03-07	중국 냉연 내수가 (전국평균) (RMB/톤)	7251
2005-03-09	중국 냉연 내수가 (전국평균) (RMB/톤)	7317
2005-03-11	중국 냉연 내수가 (전국평균) (RMB/톤)	7336
2005-03-14	중국 냉연 내수가 (전국평균) (RMB/톤)	7376
2005-03-15	중국 냉연 내수가 (전국평균) (RMB/톤)	7365
2005-03-16	중국 냉연 내수가 (전국평균) (RMB/톤)	7387
2005-03-17	중국 냉연 내수가 (전국평균) (RMB/톤)	7384
2005-03-21	중국 냉연 내수가 (전국평균) (RMB/톤)	7424
2005-03-22	중국 냉연 내수가 (전국평균) (RMB/톤)	7437
2005-03-23	중국 냉연 내수가 (전국평균) (RMB/톤)	7437
2005-03-25	중국 냉연 내수가 (전국평균) (RMB/톤)	7437
2005-03-28	중국 냉연 내수가 (전국평균) (RMB/톤)	7460
2005-03-29	중국 냉연 내수가 (전국평균) (RMB/톤)	7460
2005-03-30	중국 냉연 내수가 (전국평균) (RMB/톤)	7452
2005-03-31	중국 냉연 내수가 (전국평균) (RMB/톤)	7458
2005-04-01	중국 냉연 내수가 (전국평균) (RMB/톤)	7455
2005-04-04	중국 냉연 내수가 (전국평균) (RMB/톤)	7449
2005-04-05	중국 냉연 내수가 (전국평균) (RMB/톤)	7431
2005-04-06	중국 냉연 내수가 (전국평균) (RMB/톤)	7410
2005-04-07	중국 냉연 내수가 (전국평균) (RMB/톤)	7354
2005-04-08	중국 냉연 내수가 (전국평균) (RMB/톤)	7329
2005-04-11	중국 냉연 내수가 (전국평균) (RMB/톤)	7312
2005-04-12	중국 냉연 내수가 (전국평균) (RMB/톤)	7265
2005-04-13	중국 냉연 내수가 (전국평균) (RMB/톤)	7243
2005-04-14	중국 냉연 내수가 (전국평균) (RMB/톤)	7238
2005-04-15	중국 냉연 내수가 (전국평균) (RMB/톤)	7218
2005-04-18	중국 냉연 내수가 (전국평균) (RMB/톤)	7191
2005-04-20	중국 냉연 내수가 (전국평균) (RMB/톤)	7098
2005-04-21	중국 냉연 내수가 (전국평균) (RMB/톤)	7073
2005-04-25	중국 냉연 내수가 (전국평균) (RMB/톤)	7019
2005-04-26	중국 냉연 내수가 (전국평균) (RMB/톤)	7003
2005-04-27	중국 냉연 내수가 (전국평균) (RMB/톤)	7003
2005-04-28	중국 냉연 내수가 (전국평균) (RMB/톤)	6997
2005-04-29	중국 냉연 내수가 (전국평균) (RMB/톤)	6997
2005-05-10	중국 냉연 내수가 (전국평균) (RMB/톤)	6961
2005-05-11	중국 냉연 내수가 (전국평균) (RMB/톤)	6960
2005-05-12	중국 냉연 내수가 (전국평균) (RMB/톤)	6952
2005-05-17	중국 냉연 내수가 (전국평균) (RMB/톤)	6929
2005-05-18	중국 냉연 내수가 (전국평균) (RMB/톤)	6918
2005-05-19	중국 냉연 내수가 (전국평균) (RMB/톤)	6898
2005-05-20	중국 냉연 내수가 (전국평균) (RMB/톤)	6892
2005-05-23	중국 냉연 내수가 (전국평균) (RMB/톤)	6880
2005-05-24	중국 냉연 내수가 (전국평균) (RMB/톤)	6853
2005-05-25	중국 냉연 내수가 (전국평균) (RMB/톤)	6841
2005-05-26	중국 냉연 내수가 (전국평균) (RMB/톤)	6827
2005-05-27	중국 냉연 내수가 (전국평균) (RMB/톤)	6809
2005-05-30	중국 냉연 내수가 (전국평균) (RMB/톤)	6790
2005-05-31	중국 냉연 내수가 (전국평균) (RMB/톤)	6780
2005-06-01	중국 냉연 내수가 (전국평균) (RMB/톤)	6782
2005-06-02	중국 냉연 내수가 (전국평균) (RMB/톤)	6758
2005-06-03	중국 냉연 내수가 (전국평균) (RMB/톤)	6744
2005-06-07	중국 냉연 내수가 (전국평균) (RMB/톤)	6658
2005-06-08	중국 냉연 내수가 (전국평균) (RMB/톤)	6611
2005-06-09	중국 냉연 내수가 (전국평균) (RMB/톤)	6556
2005-06-13	중국 냉연 내수가 (전국평균) (RMB/톤)	6482
2005-06-14	중국 냉연 내수가 (전국평균) (RMB/톤)	6365
2005-06-15	중국 냉연 내수가 (전국평균) (RMB/톤)	6302
2005-06-16	중국 냉연 내수가 (전국평균) (RMB/톤)	6208
2005-06-17	중국 냉연 내수가 (전국평균) (RMB/톤)	6172
2005-06-20	중국 냉연 내수가 (전국평균) (RMB/톤)	6117
2005-06-21	중국 냉연 내수가 (전국평균) (RMB/톤)	6071
2005-06-22	중국 냉연 내수가 (전국평균) (RMB/톤)	6003
2005-06-23	중국 냉연 내수가 (전국평균) (RMB/톤)	5935
2005-06-24	중국 냉연 내수가 (전국평균) (RMB/톤)	5935
2005-06-27	중국 냉연 내수가 (전국평균) (RMB/톤)	5836
2005-06-28	중국 냉연 내수가 (전국평균) (RMB/톤)	5802
2005-06-29	중국 냉연 내수가 (전국평균) (RMB/톤)	5761
2005-06-30	중국 냉연 내수가 (전국평균) (RMB/톤)	5736
2005-07-01	중국 냉연 내수가 (전국평균) (RMB/톤)	5705
2005-07-04	중국 냉연 내수가 (전국평균) (RMB/톤)	5708
2005-07-05	중국 냉연 내수가 (전국평균) (RMB/톤)	5729
2005-07-06	중국 냉연 내수가 (전국평균) (RMB/톤)	5745
2005-07-07	중국 냉연 내수가 (전국평균) (RMB/톤)	5745
2005-07-08	중국 냉연 내수가 (전국평균) (RMB/톤)	5776
2005-07-11	중국 냉연 내수가 (전국평균) (RMB/톤)	5761
2005-07-12	중국 냉연 내수가 (전국평균) (RMB/톤)	5752
2005-07-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5729
2005-07-14	중국 냉연 내수가 (전국평균) (RMB/톤)	5712
2005-07-15	중국 냉연 내수가 (전국평균) (RMB/톤)	5711
2005-07-18	중국 냉연 내수가 (전국평균) (RMB/톤)	5719
2005-07-19	중국 냉연 내수가 (전국평균) (RMB/톤)	5717
2005-07-25	중국 냉연 내수가 (전국평균) (RMB/톤)	5705
2005-07-26	중국 냉연 내수가 (전국평균) (RMB/톤)	5705
2005-07-27	중국 냉연 내수가 (전국평균) (RMB/톤)	5711
2005-07-28	중국 냉연 내수가 (전국평균) (RMB/톤)	5711
2005-07-29	중국 냉연 내수가 (전국평균) (RMB/톤)	5704
2005-08-01	중국 냉연 내수가 (전국평균) (RMB/톤)	5710
2005-08-02	중국 냉연 내수가 (전국평균) (RMB/톤)	5721
2005-08-03	중국 냉연 내수가 (전국평균) (RMB/톤)	5729
2005-08-04	중국 냉연 내수가 (전국평균) (RMB/톤)	5723
2005-08-05	중국 냉연 내수가 (전국평균) (RMB/톤)	5724
2005-08-08	중국 냉연 내수가 (전국평균) (RMB/톤)	5732
2005-08-09	중국 냉연 내수가 (전국평균) (RMB/톤)	5732
2005-08-10	중국 냉연 내수가 (전국평균) (RMB/톤)	5739
2005-08-11	중국 냉연 내수가 (전국평균) (RMB/톤)	5740
2005-08-12	중국 냉연 내수가 (전국평균) (RMB/톤)	5741
2005-08-15	중국 냉연 내수가 (전국평균) (RMB/톤)	5741
2005-08-16	중국 냉연 내수가 (전국평균) (RMB/톤)	5737
2005-08-17	중국 냉연 내수가 (전국평균) (RMB/톤)	5743
2005-08-18	중국 냉연 내수가 (전국평균) (RMB/톤)	5744
2005-08-19	중국 냉연 내수가 (전국평균) (RMB/톤)	5744
2005-08-22	중국 냉연 내수가 (전국평균) (RMB/톤)	5736
2005-08-23	중국 냉연 내수가 (전국평균) (RMB/톤)	5736
2005-08-24	중국 냉연 내수가 (전국평균) (RMB/톤)	5744
2005-08-25	중국 냉연 내수가 (전국평균) (RMB/톤)	5743
2005-08-26	중국 냉연 내수가 (전국평균) (RMB/톤)	5732
2005-08-29	중국 냉연 내수가 (전국평균) (RMB/톤)	5733
2005-08-30	중국 냉연 내수가 (전국평균) (RMB/톤)	5729
2005-08-31	중국 냉연 내수가 (전국평균) (RMB/톤)	5729
2005-09-01	중국 냉연 내수가 (전국평균) (RMB/톤)	5728
2005-09-02	중국 냉연 내수가 (전국평균) (RMB/톤)	5727
2005-09-05	중국 냉연 내수가 (전국평균) (RMB/톤)	5724
2005-09-06	중국 냉연 내수가 (전국평균) (RMB/톤)	5717
2005-09-08	중국 냉연 내수가 (전국평균) (RMB/톤)	5716
2005-09-09	중국 냉연 내수가 (전국평균) (RMB/톤)	5711
2005-09-12	중국 냉연 내수가 (전국평균) (RMB/톤)	5699
2005-09-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5686
2005-09-14	중국 냉연 내수가 (전국평균) (RMB/톤)	5671
2005-09-15	중국 냉연 내수가 (전국평균) (RMB/톤)	5660
2005-09-16	중국 냉연 내수가 (전국평균) (RMB/톤)	5646
2005-09-19	중국 냉연 내수가 (전국평균) (RMB/톤)	5630
2005-09-20	중국 냉연 내수가 (전국평균) (RMB/톤)	5579
2005-09-21	중국 냉연 내수가 (전국평균) (RMB/톤)	5587
2005-09-22	중국 냉연 내수가 (전국평균) (RMB/톤)	5583
2005-09-23	중국 냉연 내수가 (전국평균) (RMB/톤)	5550
2005-09-27	중국 냉연 내수가 (전국평균) (RMB/톤)	5502
2005-09-28	중국 냉연 내수가 (전국평균) (RMB/톤)	5473
2005-09-29	중국 냉연 내수가 (전국평균) (RMB/톤)	5451
2005-10-10	중국 냉연 내수가 (전국평균) (RMB/톤)	5367
2005-10-11	중국 냉연 내수가 (전국평균) (RMB/톤)	5314
2005-10-12	중국 냉연 내수가 (전국평균) (RMB/톤)	5277
2005-10-13	중국 냉연 내수가 (전국평균) (RMB/톤)	5255
2005-10-14	중국 냉연 내수가 (전국평균) (RMB/톤)	5199
2005-10-17	중국 냉연 내수가 (전국평균) (RMB/톤)	5153
2005-10-18	중국 냉연 내수가 (전국평균) (RMB/톤)	5096
2005-10-19	중국 냉연 내수가 (전국평균) (RMB/톤)	5064
2005-10-20	중국 냉연 내수가 (전국평균) (RMB/톤)	5013
2005-10-21	중국 냉연 내수가 (전국평균) (RMB/톤)	4957
2005-10-24	중국 냉연 내수가 (전국평균) (RMB/톤)	4899
2005-10-25	중국 냉연 내수가 (전국평균) (RMB/톤)	4848
2005-10-26	중국 냉연 내수가 (전국평균) (RMB/톤)	4830
2005-10-27	중국 냉연 내수가 (전국평균) (RMB/톤)	4787
2005-10-31	중국 냉연 내수가 (전국평균) (RMB/톤)	4732
2005-11-01	중국 냉연 내수가 (전국평균) (RMB/톤)	4715
2005-11-02	중국 냉연 내수가 (전국평균) (RMB/톤)	4704
2005-11-03	중국 냉연 내수가 (전국평균) (RMB/톤)	4697
2005-11-04	중국 냉연 내수가 (전국평균) (RMB/톤)	4680
2005-11-07	중국 냉연 내수가 (전국평균) (RMB/톤)	4678
2005-11-08	중국 냉연 내수가 (전국평균) (RMB/톤)	4671
2005-11-09	중국 냉연 내수가 (전국평균) (RMB/톤)	4671
2005-11-10	중국 냉연 내수가 (전국평균) (RMB/톤)	4680
2005-11-11	중국 냉연 내수가 (전국평균) (RMB/톤)	4678
2005-11-15	중국 냉연 내수가 (전국평균) (RMB/톤)	4628
2005-11-16	중국 냉연 내수가 (전국평균) (RMB/톤)	4583
2005-11-17	중국 냉연 내수가 (전국평균) (RMB/톤)	4583
2005-11-18	중국 냉연 내수가 (전국평균) (RMB/톤)	4516
2005-11-22	중국 냉연 내수가 (전국평균) (RMB/톤)	4315
2005-11-23	중국 냉연 내수가 (전국평균) (RMB/톤)	4302
2005-11-24	중국 냉연 내수가 (전국평균) (RMB/톤)	4256
2005-11-29	중국 냉연 내수가 (전국평균) (RMB/톤)	4180
2005-11-30	중국 냉연 내수가 (전국평균) (RMB/톤)	4160
2005-12-01	중국 냉연 내수가 (전국평균) (RMB/톤)	3960
2005-12-02	중국 냉연 내수가 (전국평균) (RMB/톤)	3960
2005-12-05	중국 냉연 내수가 (전국평균) (RMB/톤)	3960
2005-12-06	중국 냉연 내수가 (전국평균) (RMB/톤)	3960
2005-12-07	중국 냉연 내수가 (전국평균) (RMB/톤)	3928
2005-12-08	중국 냉연 내수가 (전국평균) (RMB/톤)	3920
2005-12-09	중국 냉연 내수가 (전국평균) (RMB/톤)	3920
2005-12-12	중국 냉연 내수가 (전국평균) (RMB/톤)	3928
2005-12-13	중국 냉연 내수가 (전국평균) (RMB/톤)	3935
2005-12-14	중국 냉연 내수가 (전국평균) (RMB/톤)	3939
2005-12-15	중국 냉연 내수가 (전국평균) (RMB/톤)	3937
2005-12-16	중국 냉연 내수가 (전국평균) (RMB/톤)	3940
2005-12-19	중국 냉연 내수가 (전국평균) (RMB/톤)	3939
2005-12-20	중국 냉연 내수가 (전국평균) (RMB/톤)	3945
2005-12-21	중국 냉연 내수가 (전국평균) (RMB/톤)	3944
2005-12-22	중국 냉연 내수가 (전국평균) (RMB/톤)	3968
2005-12-23	중국 냉연 내수가 (전국평균) (RMB/톤)	3985
2005-12-27	중국 냉연 내수가 (전국평균) (RMB/톤)	3981
